relative_path,area,provenance,extension,filename,basename,size_bytes,cluster,inferred_function,source_hint
Anti\SZERVER\_extracted\VALUTA\DLL\QRDEPUTY\MINTA\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,466432,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\QRDEPUTY\NAVMODI.EXE,SZERVER,extracted,.exe,NAVMODI.EXE,NAVMODI,686592,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\QRDEPUTY\ZAROTEST\NAVTEST.EXE,SZERVER,extracted,.exe,NAVTEST.EXE,NAVTEST,696832,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\QRDEPUTY\ZAROTEST\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,696832,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\QRGENER\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,731648,display,QR generalas vagy kijelzes,
Anti\SZERVER\_extracted\VALUTA\DLL\QRGENER\MAKEDLL\QRGENER.dll,SZERVER,extracted,.dll,QRGENER.dll,QRGENER,729600,display,QR generalas vagy kijelzes,
Anti\SZERVER\_extracted\VALUTA\DLL\QRGENER\MINTA\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,466432,display,QR generalas vagy kijelzes,
Anti\SZERVER\_extracted\VALUTA\DLL\QUITFORM\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,815616,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\QUITFORM\MAKEDLL\QUITFORM.dll,SZERVER,extracted,.dll,QUITFORM.dll,QUITFORM,813056,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\REGEN\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,715776,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\REGEN\MAKEDLL\REGEN.dll,SZERVER,extracted,.dll,REGEN.dll,REGEN,719360,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\REGIZARO\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,808448,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\REGIZARO\MAKEDLL\REGIZARO.dll,SZERVER,extracted,.dll,REGIZARO.dll,REGIZARO,805888,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\SCANNING\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,694272,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\SCANNING\EXEPROBA\scannimg.exe,SZERVER,extracted,.exe,scannimg.exe,scannimg,694272,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\SCANNING\MAKEDLL\SCANNING.dll,SZERVER,extracted,.dll,SCANNING.dll,SCANNING,691712,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\SENDOKMANY\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,673792,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\SENDOKMANY\MAKEDLL\SENDOKMANY.dll,SZERVER,extracted,.dll,SENDOKMANY.dll,SENDOKMANY,666624,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\SETRATE\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,678400,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\SETRATE\MAKEDLL\Setrate.dll,SZERVER,extracted,.dll,Setrate.dll,Setrate,675328,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\STORNO\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,879104,storno,Sztorno tranzakcio vagy visszavonas,
Anti\SZERVER\_extracted\VALUTA\DLL\STORNO\MAKEDLL\Storno.dll,SZERVER,extracted,.dll,Storno.dll,Storno,877568,storno,Sztorno tranzakcio vagy visszavonas,
Anti\SZERVER\_extracted\VALUTA\DLL\SUPER\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,428032,supervisor,Supervisor jogosultsag vagy felulbiraslat,
Anti\SZERVER\_extracted\VALUTA\DLL\SUPER\EXEPROBA\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,409600,supervisor,Supervisor jogosultsag vagy felulbiraslat,
Anti\SZERVER\_extracted\VALUTA\DLL\SUPER\EXEPROBA\SUPER.dll,SZERVER,extracted,.dll,SUPER.dll,SUPER,425472,supervisor,Supervisor jogosultsag vagy felulbiraslat,
Anti\SZERVER\_extracted\VALUTA\DLL\SUPER\MAKEDLL\super.dll,SZERVER,extracted,.dll,super.dll,super,425472,supervisor,Supervisor jogosultsag vagy felulbiraslat,
Anti\SZERVER\_extracted\VALUTA\DLL\SUPERTSK\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,958464,supervisor,Supervisor jogosultsag vagy felulbiraslat,
Anti\SZERVER\_extracted\VALUTA\DLL\SUPERTSK\MAKEDLL\SUPERTSK.dll,SZERVER,extracted,.dll,SUPERTSK.dll,SUPERTSK,956416,supervisor,Supervisor jogosultsag vagy felulbiraslat,
Anti\SZERVER\_extracted\VALUTA\DLL\TEAOR\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,831488,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\TEAOR\MAKEDLL\teaorsel.dll,SZERVER,extracted,.dll,teaorsel.dll,teaorsel,828416,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\TERMINAL\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,784896,terminal,Terminal vagy peripheral integration,
Anti\SZERVER\_extracted\VALUTA\DLL\TERMINAL\MAKEDLL\Terminal.dll,SZERVER,extracted,.dll,Terminal.dll,Terminal,781824,terminal,Terminal vagy peripheral integration,
Anti\SZERVER\_extracted\VALUTA\DLL\TERROR\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,688128,aml-sanctions,Szankcios vagy terrorlista ellenorzes,
Anti\SZERVER\_extracted\VALUTA\DLL\TERROR\MAKEDLL\terrlist.dll,SZERVER,extracted,.dll,terrlist.dll,terrlist,684032,aml-sanctions,Szankcios vagy terrorlista ellenorzes,
Anti\SZERVER\_extracted\VALUTA\DLL\TESCO\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,1825792,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\TESCO\MAKEDLL\Tesco.dll,SZERVER,extracted,.dll,Tesco.dll,Tesco,1823744,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\UGYFEL\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,1306624,customer-aml,Ugyfelkezeles es AML,
Anti\SZERVER\_extracted\VALUTA\DLL\UGYFEL\MAKEDLL\Ugyfel.dll,SZERVER,extracted,.dll,Ugyfel.dll,Ugyfel,1304064,customer-aml,Ugyfelkezeles es AML,
Anti\SZERVER\_extracted\VALUTA\DLL\UGYFELTMK\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,859648,customer-aml,Ugyfelkezeles es AML,
Anti\SZERVER\_extracted\VALUTA\DLL\UGYFELTMK\MAKEDLL\UGYFTMK.dll,SZERVER,extracted,.dll,UGYFTMK.dll,UGYFTMK,856576,customer-aml,Ugyfelkezeles es AML,
Anti\SZERVER\_extracted\VALUTA\DLL\UGYFELTMK\WUNION\EXEPROBA\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,411648,western-union,Western Union integracio,
Anti\SZERVER\_extracted\VALUTA\DLL\UGYFELTMK\WUNION\MAKEDLL\Wunion.dll,SZERVER,extracted,.dll,Wunion.dll,Wunion,1318912,western-union,Western Union integracio,
Anti\SZERVER\_extracted\VALUTA\DLL\UJSCANNER\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,863232,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\UJSCANNER\MAKEDLL\scanner.dll,SZERVER,extracted,.dll,scanner.dll,scanner,860672,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\VASARLAS\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,910848,transaction-buy,Valuta veteli tranzakcio,
Anti\SZERVER\_extracted\VALUTA\DLL\VASARLAS\MAKEDLL\Vasarlas.dll,SZERVER,extracted,.dll,Vasarlas.dll,Vasarlas,908800,transaction-buy,Valuta veteli tranzakcio,
Anti\SZERVER\_extracted\VALUTA\DLL\VERZFRIS\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,788992,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\VERZFRIS\EXPROBA\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,406016,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\VERZFRIS\MAKEDLL\verzfris.dll,SZERVER,extracted,.dll,verzfris.dll,verzfris,781824,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\WUNION\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,1320960,western-union,Western Union integracio,
Anti\SZERVER\_extracted\VALUTA\DLL\WUNION\EXEPROBA\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,411648,western-union,Western Union integracio,
Anti\SZERVER\_extracted\VALUTA\DLL\WUNION\MAKEDLL\Wunion.dll,SZERVER,extracted,.dll,Wunion.dll,Wunion,1318912,western-union,Western Union integracio,
Anti\SZERVER\_extracted\VALUTA\DLL\XTRANZ\DEBUG\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,874496,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\XTRANZ\EXEPROBA\Project1.exe,SZERVER,extracted,.exe,Project1.exe,Project1,389120,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\DLL\XTRANZ\MAKEDLL\Xtranz.dll,SZERVER,extracted,.dll,Xtranz.dll,Xtranz,871424,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted\VALUTA\IBVALTO\IBVALTO.exe,SZERVER,extracted,.exe,IBVALTO.exe,IBVALTO,1361408,cashdesk-shell,Fo valutavalto shell es UI orchestration,
Anti\SZERVER\_extracted\VALUTA\TRADE\fejleszt\alap\coupon.exe,SZERVER,extracted,.exe,coupon.exe,coupon,22928595,trade-module,Kulon trade es kiegeszito kereskedelmi modul,
Anti\SZERVER\_extracted\VALUTA\TRADE\fejleszt\alap\project1.exe,SZERVER,extracted,.exe,project1.exe,project1,787456,trade-module,Kulon trade es kiegeszito kereskedelmi modul,
Anti\SZERVER\_extracted\VALUTA\TRADE\fejleszt\dijak\palyadij.exe,SZERVER,extracted,.exe,palyadij.exe,palyadij,672256,trade-module,Kulon trade es kiegeszito kereskedelmi modul,
Anti\SZERVER\_extracted\VALUTA\TRADE\fejleszt\dijak\project1.exe,SZERVER,extracted,.exe,project1.exe,project1,672256,trade-module,Kulon trade es kiegeszito kereskedelmi modul,
Anti\SZERVER\_extracted\VALUTA\TRADE\fejleszt\libeay32.dll,SZERVER,extracted,.dll,libeay32.dll,libeay32,684032,trade-module,Kulon trade es kiegeszito kereskedelmi modul,
Anti\SZERVER\_extracted\VALUTA\TRADE\fejleszt\msvcr100.dll,SZERVER,extracted,.dll,msvcr100.dll,msvcr100,773968,trade-module,Kulon trade es kiegeszito kereskedelmi modul,
Anti\SZERVER\_extracted\VALUTA\TRADE\fejleszt\ssleay32.dll,SZERVER,extracted,.dll,ssleay32.dll,ssleay32,155648,trade-module,Kulon trade es kiegeszito kereskedelmi modul,
Anti\SZERVER\_extracted\VALUTA\TRADE\fejleszt\trade.exe,SZERVER,extracted,.exe,trade.exe,trade,2325504,trade-module,Kulon trade es kiegeszito kereskedelmi modul,
Anti\SZERVER\_extracted\VALUTA\TRADE\fejleszt\vsinit.dll,SZERVER,extracted,.dll,vsinit.dll,vsinit,75032,trade-module,Kulon trade es kiegeszito kereskedelmi modul,
Anti\SZERVER\_tools\7z2600-x64.exe,SZERVER,original,.exe,7z2600-x64.exe,7z2600-x64,1655627,unclassified,Tovabbi manualis elemzes szukseges,
Anti\SZERVER\_tools\7zip\7-zip.dll,SZERVER,original,.dll,7-zip.dll,7-zip,101888,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_tools\7zip\7-zip32.dll,SZERVER,original,.dll,7-zip32.dll,7-zip32,67584,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_tools\7zip\7z.dll,SZERVER,original,.dll,7z.dll,7z,1908736,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_tools\7zip\7z.exe,SZERVER,original,.exe,7z.exe,7z,575488,unclassified,Tovabbi manualis elemzes szukseges,
Anti\SZERVER\_tools\7zip\7zFM.exe,SZERVER,original,.exe,7zFM.exe,7zFM,999424,unclassified,Tovabbi manualis elemzes szukseges,
Anti\SZERVER\_tools\7zip\7zG.exe,SZERVER,original,.exe,7zG.exe,7zG,722944,unclassified,Tovabbi manualis elemzes szukseges,
Anti\SZERVER\_tools\7zip\Uninstall.exe,SZERVER,original,.exe,Uninstall.exe,Uninstall,17408,unclassified,Tovabbi manualis elemzes szukseges,
Anti\SZERVER\_extracted_auto\ARFOLYAM_unpacked\ARFOLYAM\Arfolyam.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Arfolyam.exe,Arfolyam,1170432,rates,Arfolyam kezeles es rates tooling,
Anti\SZERVER\_extracted_auto\camera-20260306T145042Z-1-001_unpacked\camera\camera software install (2017_03_30 19_50_04 UTC).exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,camera software install (2017_03_30 19_50_04 UTC).exe,camera software install (2017_03_30 19_50_04 UTC),3344464,camera,Kameras komponens vagy telepito,Anti\camera*\*.xml / *.jar / setup artifacts
Anti\SZERVER\_extracted_auto\camera-20260306T145042Z-1-001_unpacked\camera\CameraPlayer (2017_03_30 19_50_04 UTC).exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,CameraPlayer (2017_03_30 19_50_04 UTC).exe,CameraPlayer (2017_03_30 19_50_04 UTC),1722368,camera,Kameras komponens vagy telepito,Anti\camera*\*.xml / *.jar / setup artifacts
Anti\SZERVER\_extracted_auto\camera-20260306T145042Z-1-001_unpacked\camera\CameraPlayer.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,CameraPlayer.exe,CameraPlayer,1722368,camera,Kameras komponens vagy telepito,Anti\camera*\*.xml / *.jar / setup artifacts
Anti\SZERVER\_extracted_auto\camera-20260306T145042Z-1-001_unpacked\camera\Data (2017_03_30 19_50_04 UTC)_unpacked\F1355_CAMERA.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,F1355_CAMERA.exe,F1355_CAMERA,701440,camera,Kameras komponens vagy telepito,Anti\camera*\*.xml / *.jar / setup artifacts
Anti\SZERVER\_extracted_auto\camera-20260306T145042Z-1-001_unpacked\camera\instmsia (2017_03_30 19_50_04 UTC).exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,instmsia (2017_03_30 19_50_04 UTC).exe,instmsia (2017_03_30 19_50_04 UTC),1513987,camera,Kameras komponens vagy telepito,Anti\camera*\*.xml / *.jar / setup artifacts
Anti\SZERVER\_extracted_auto\camera-20260306T145042Z-1-001_unpacked\camera\InstMsiW (2017_03_30 19_50_04 UTC).exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,InstMsiW (2017_03_30 19_50_04 UTC).exe,InstMsiW (2017_03_30 19_50_04 UTC),1526275,camera,Kameras komponens vagy telepito,Anti\camera*\*.xml / *.jar / setup artifacts
Anti\SZERVER\_extracted_auto\camera-20260306T145042Z-1-001_unpacked\camera\setup (2017_03_30 19_50_04 UTC).exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,setup (2017_03_30 19_50_04 UTC).exe,setup (2017_03_30 19_50_04 UTC),102400,camera,Kameras komponens vagy telepito,Anti\camera*\*.xml / *.jar / setup artifacts
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\aria_chk.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,aria_chk.exe,aria_chk,4012456,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\aria_dump_log.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,aria_dump_log.exe,aria_dump_log,3570088,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\aria_ftdump.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,aria_ftdump.exe,aria_ftdump,3801512,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\aria_pack.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,aria_pack.exe,aria_pack,3848616,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\aria_read_log.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,aria_read_log.exe,aria_read_log,3989416,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\innochecksum.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,innochecksum.exe,innochecksum,3468200,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\mariabackup.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,mariabackup.exe,mariabackup,14981032,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\mbstream.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,mbstream.exe,mbstream,3446696,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\my_print_defaults.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,my_print_defaults.exe,my_print_defaults,3444136,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\myisam_ftdump.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,myisam_ftdump.exe,myisam_ftdump,3630504,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\myisamchk.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,myisamchk.exe,myisamchk,3780008,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\myisamlog.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,myisamlog.exe,myisamlog,3658152,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\myisampack.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,myisampack.exe,myisampack,3680680,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\mysql.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,mysql.exe,mysql,3856808,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\mysql_install_db.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,mysql_install_db.exe,mysql_install_db,4072360,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\mysql_ldb.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,mysql_ldb.exe,mysql_ldb,4831656,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\mysql_plugin.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,mysql_plugin.exe,mysql_plugin,3450792,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\mysql_tzinfo_to_sql.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,mysql_tzinfo_to_sql.exe,mysql_tzinfo_to_sql,3450280,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\mysql_upgrade.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,mysql_upgrade.exe,mysql_upgrade,3539368,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\mysql_upgrade_service.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,mysql_upgrade_service.exe,mysql_upgrade_service,3454888,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\mysql_upgrade_wizard.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,mysql_upgrade_wizard.exe,mysql_upgrade_wizard,2749864,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\mysqladmin.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,mysqladmin.exe,mysqladmin,3755944,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\mysqlbinlog.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,mysqlbinlog.exe,mysqlbinlog,3901864,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\mysqlcheck.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,mysqlcheck.exe,mysqlcheck,3766696,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\mysqld.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,mysqld.exe,mysqld,15803304,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\mysqldump.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,mysqldump.exe,mysqldump,3829160,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\mysqlimport.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,mysqlimport.exe,mysqlimport,3734952,server-import,Import vagy adatbetoltes,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\mysqlshow.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,mysqlshow.exe,mysqlshow,3733928,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
Anti\SZERVER\_extracted_auto\camera2\camera\camera-office\deploy\Camera system installation_unpacked\Camera system installation\Camera MySQL\bin\mysqlslap.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,mysqlslap.exe,mysqlslap,3761576,camera,Kameras komponens vagy telepito,Anti\camera2\camera\pom.xml
